age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Widowed, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Separated, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 55], State-gov, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
[36 - 52], Self-emp-not-inc, [10 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [13 - 50], United-States, <=50K
