age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Separated, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 48], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Separated, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, [9 - 13], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
53, *, [5 - 13], Married-civ-spouse, *, Husband, *, Male, [0 - 3103], [0 - 1740], [35 - 72], United-States, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-spouse-absent, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [4 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
37, *, [6 - 16], Married-civ-spouse, *, Wife, White, Female, [0 - 5013], 0, [15 - 60], United-States, <=50K
49, *, [5 - 13], Married-spouse-absent, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Separated, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Never-married, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Never-married, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Never-married, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Widowed, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Divorced, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Separated, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
49, *, [5 - 13], Never-married, *, Not-in-family, *, *, [0 - 4416], 0, [16 - 99], *, <=50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Divorced, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Divorced, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Divorced, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Never-married, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
31, Private, [9 - 16], Divorced, Technical, Not-in-family, White, Female, [0 - 14084], 0, [28 - 99], United-States, *
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
42, Private, [12 - 14], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 60], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, *, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
