age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
38, Private, [9 - 10], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Divorced, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
38, Private, [9 - 10], Never-married, Nontechnical, Not-in-family, White, Male, [0 - 594], 0, [40 - 50], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, [5 - 13], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Married-civ-spouse, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
28, Private, [6 - 13], Never-married, *, *, *, Female, 0, 0, [30 - 48], Non-US, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, [10 - 14], Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
49, Private, [5 - 9], Married-spouse-absent, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Separated, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Divorced, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Divorced, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Divorced, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Never-married, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
49, Private, [5 - 9], Divorced, *, Not-in-family, Black, *, 0, 0, [16 - 40], *, <=50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, [8 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
31, Private, [13 - 15], Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Divorced, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
31, Private, [13 - 15], Divorced, Prof-specialty, Not-in-family, White, Female, [0 - 14084], 0, [40 - 72], United-States, *
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, [7 - 10], Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
30, *, [9 - 15], Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1902], [20 - 50], Non-US, >50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
23, Private, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 40], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Divorced, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
32, Private, [7 - 13], Never-married, *, Not-in-family, *, Male, 0, 0, [30 - 50], United-States, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, [3 - 10], Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Separated, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, [9 - 10], Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
32, Private, [9 - 10], Never-married, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Never-married, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Divorced, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Divorced, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Never-married, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Divorced, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
32, Private, [9 - 10], Never-married, Technical, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
38, Private, [7 - 10], Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 55], United-States, <=50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Never-married, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
43, *, [9 - 14], Divorced, *, Unmarried, White, Female, [0 - 8614], [0 - 2547], [40 - 55], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, [13 - 16], Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
54, *, [6 - 13], Separated, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Divorced, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Married-civ-spouse, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Married-civ-spouse, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Never-married, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Divorced, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
54, *, [6 - 13], Never-married, Other, *, Black, Female, 0, 0, [10 - 40], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
35, *, [5 - 11], Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 50], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
43, Private, [6 - 10], Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], [40 - 45], United-States, <=50K
59, Private, [3 - 9], Divorced, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Divorced, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Divorced, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Divorced, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Widowed, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Widowed, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
59, Private, [3 - 9], Widowed, *, Unmarried, White, Female, 0, 0, [40 - 60], United-States, <=50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
56, *, [10 - 16], Married-civ-spouse, Technical, Husband, White, Male, [0 - 15024], 0, [40 - 41], United-States, >50K
