age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Separated, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Divorced, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
39, *, [6 - 13], Never-married, *, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [18 - 65], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
50, self, [9 - 14], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [8 - 60], United-States, <=50K
