age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Widowed, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[22 - 51], State-gov, [12 - 13], Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 47], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[36 - 51], Self-emp-not-inc, [11 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 2407], 0, [13 - 50], United-States, <=50K
[34 - 39], Private, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[34 - 39], Private, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[42 - 60], Private, [6 - 9], Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, [40 - 45], United-States, <=50K
[42 - 60], Private, [6 - 9], Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, [40 - 45], United-States, <=50K
