age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[30 - 44], State-gov, 13, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Divorced, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
[39 - 51], Self-emp-not-inc, [12 - 13], Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 40], United-States, <=50K
