age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Separated, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
39, *, [9 - 13], Divorced, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1762], [40 - 45], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, [9 - 13], Married-civ-spouse, Nontechnical, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
