age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[39 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, 40, United-States, <=50K
[39 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, 40, United-States, <=50K
[39 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, 40, United-States, <=50K
[47 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 25], United-States, <=50K
[47 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 25], United-States, <=50K
[47 - 51], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 25], United-States, <=50K
[38 - 39], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[38 - 39], Private, 3, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[38 - 39], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[50 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[50 - 54], Private, 3, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[50 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[28 - 59], Private, 3, Married-civ-spouse, Technical, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 2, Married-civ-spouse, Technical, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 2, Married-civ-spouse, Technical, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[36 - 38], Private, 4, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[36 - 38], Private, 3, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[44 - 49], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 40], Non-US, <=50K
[44 - 49], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 40], Non-US, <=50K
[44 - 49], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 40], Non-US, <=50K
[50 - 52], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
[50 - 52], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
[50 - 52], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
[29 - 33], Private, 4, Never-married, Prof-specialty, Not-in-family, White, Female, [10520 - 14344], 0, [40 - 50], United-States, >50K
[29 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [10520 - 14344], 0, [40 - 50], United-States, >50K
[29 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [10520 - 14344], 0, [40 - 50], United-States, >50K
[41 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[41 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[41 - 42], Private, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, [45 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, [45 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, [45 - 80], United-States, >50K
[30 - 54], State-gov, 3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Non-US, >50K
[30 - 54], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Non-US, >50K
[30 - 54], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Non-US, >50K
[22 - 23], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
[22 - 23], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
[22 - 23], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
[28 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [45 - 50], United-States, <=50K
[28 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [45 - 50], United-States, <=50K
[28 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [45 - 50], United-States, <=50K
[34 - 35], Private, 1, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 35], Private, 2, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 35], Private, 3, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[22 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[22 - 25], Self-emp-not-inc, 3, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[22 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[31 - 32], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
[31 - 32], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
[31 - 32], Private, 3, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
38, Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[43 - 49], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[43 - 49], self, 2, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[43 - 49], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
40, Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
40, Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
40, Private, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
[41 - 54], Private, 2, Separated, Other-service, Unmarried, Black, Female, 0, 0, [20 - 30], United-States, <=50K
[41 - 54], Private, 2, Separated, Other-service, Unmarried, Black, Female, 0, 0, [20 - 30], United-States, <=50K
[41 - 54], Private, 2, Separated, Other-service, Unmarried, Black, Female, 0, 0, [20 - 30], United-States, <=50K
[35 - 59], Federal-gov, 2, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[35 - 59], Federal-gov, 3, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[35 - 59], Federal-gov, 2, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[43 - 53], Private, 2, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [2002 - 2042], 40, United-States, <=50K
[43 - 53], Private, 2, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [2002 - 2042], 40, United-States, <=50K
[43 - 53], Private, 2, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [2002 - 2042], 40, United-States, <=50K
[51 - 60], Private, 2, Divorced, Tech-support, Unmarried, White, Female, [0 - 2597], 0, 40, United-States, <=50K
[51 - 60], Private, 2, Divorced, Tech-support, Unmarried, White, Female, [0 - 2597], 0, 40, United-States, <=50K
[51 - 60], Private, 3, Divorced, Tech-support, Unmarried, White, Female, [0 - 2597], 0, 40, United-States, <=50K
[38 - 56], Local-gov, 3, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
[38 - 56], Local-gov, 3, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
[38 - 56], Local-gov, 3, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
19, Private, 2, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 2, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 2, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
[35 - 39], Private, 2, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, [60 - 80], United-States, <=50K
[35 - 39], Private, 4, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, [60 - 80], United-States, <=50K
[35 - 39], Private, 2, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, [60 - 80], United-States, <=50K
49, Private, 2, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 2, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 2, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
[23 - 27], Local-gov, 3, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, [50 - 56], United-States, <=50K
[23 - 27], Local-gov, 3, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, [50 - 56], United-States, <=50K
[23 - 27], Local-gov, 3, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, [50 - 56], United-States, <=50K
[20 - 23], Private, 3, Never-married, Sales, Own-child, Black, Male, 0, 0, [40 - 44], United-States, <=50K
[20 - 23], Private, 2, Never-married, Sales, Own-child, Black, Male, 0, 0, [40 - 44], United-States, <=50K
[20 - 23], Private, 2, Never-married, Sales, Own-child, Black, Male, 0, 0, [40 - 44], United-States, <=50K
[34 - 45], Private, 3, Divorced, Exec-managerial, Own-child, White, Male, 0, [0 - 1408], [40 - 44], United-States, <=50K
[34 - 45], Private, 2, Divorced, Exec-managerial, Own-child, White, Male, 0, [0 - 1408], [40 - 44], United-States, <=50K
[34 - 45], Private, 3, Divorced, Exec-managerial, Own-child, White, Male, 0, [0 - 1408], [40 - 44], United-States, <=50K
[30 - 37], Federal-gov, 3, *, Adm-clerical, Own-child, White, Male, 0, 0, [38 - 40], United-States, <=50K
[30 - 37], Federal-gov, 3, *, Adm-clerical, Own-child, White, Male, 0, 0, [38 - 40], United-States, <=50K
[30 - 37], Federal-gov, 3, *, Adm-clerical, Own-child, White, Male, 0, 0, [38 - 40], United-States, <=50K
[22 - 40], State-gov, 3, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, [15 - 38], United-States, <=50K
[22 - 40], State-gov, 3, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, [15 - 38], United-States, <=50K
[22 - 40], State-gov, 3, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, [15 - 38], United-States, <=50K
[24 - 48], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, Non-US, <=50K
[24 - 48], Private, 1, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, Non-US, <=50K
[24 - 48], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, Non-US, <=50K
21, Private, 3, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 3, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 3, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
[19 - 38], Private, 2, Married-AF-spouse, Other, Wife, White, Female, 0, 0, [25 - 40], United-States, <=50K
[19 - 38], Private, 3, Married-AF-spouse, Other, Wife, White, Female, 0, 0, [25 - 40], United-States, <=50K
[19 - 38], Private, 2, Married-AF-spouse, Other, Wife, White, Female, 0, 0, [25 - 40], United-States, <=50K
[48 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
[48 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
[48 - 51], Self-emp-not-inc, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, [43 - 45], United-States, <=50K
31, Private, 2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, [43 - 45], United-States, <=50K
31, Private, 2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, [43 - 45], United-States, <=50K
[44 - 53], Self-emp-not-inc, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, [0 - 3781], 0, 40, United-States, <=50K
[44 - 53], Self-emp-not-inc, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, [0 - 3781], 0, 40, United-States, <=50K
[44 - 53], Self-emp-not-inc, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, [0 - 3781], 0, 40, United-States, <=50K
