age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[30 - 44], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 2174], 0, [37 - 40], United-States, <=50K
[45 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[45 - 51], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[36 - 40], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 3, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 3, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[36 - 40], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 3, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[44 - 54], Private, 3, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[28 - 59], Private, 3, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 2, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 2, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 3, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 3, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 2, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[28 - 59], Private, 3, Married-civ-spouse, *, Wife, Black, Female, 0, 0, [21 - 40], Non-US, <=50K
[32 - 38], Private, 4, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 2, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 3, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 3, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 2, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 2, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[32 - 38], Private, 4, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 3, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[28 - 51], Private, 2, *, Other-service, Not-in-family, Black, Female, 0, 0, [16 - 45], Non-US, <=50K
[50 - 54], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[50 - 54], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[28 - 33], Private, 4, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 3, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 4, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[28 - 33], Private, 4, Never-married, Prof-specialty, Not-in-family, White, Female, [0 - 14344], 0, [40 - 50], United-States, >50K
[38 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[38 - 42], Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7688], 0, 40, United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[29 - 37], Private, 3, Married-civ-spouse, Exec-managerial, Husband, Black, Male, [0 - 5178], 0, [40 - 80], United-States, >50K
[30 - 60], State-gov, 3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[30 - 60], State-gov, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, [0 - 7688], 0, [38 - 72], Non-US, >50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[22 - 25], Private, 3, Never-married, Adm-clerical, Own-child, White, Female, [0 - 1055], 0, [30 - 32], United-States, <=50K
[26 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 2, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 2, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[26 - 32], Private, 2, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[34 - 39], Private, 1, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 2, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 3, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 2, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 1, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 2, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 39], Private, 4, Married-civ-spouse, Transport-moving, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[20 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 3, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 3, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 3, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[20 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [35 - 40], United-States, <=50K
[29 - 34], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 3, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 2, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 1, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[29 - 34], Private, 3, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, [40 - 45], United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[36 - 38], Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[37 - 50], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 2, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 2, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 3, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 3, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 50], self, 3, Divorced, Exec-managerial, Unmarried, White, Female, [0 - 14084], 0, [30 - 45], United-States, >50K
[37 - 41], Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
