age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, 3, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 3, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 3, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 3, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 2, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 2, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
39, *, 2, Never-married, Other, Not-in-family, White, Male, [0 - 2174], [0 - 1741], [40 - 45], United-States, <=50K
50, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
50, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 60], United-States, <=50K
38, Private, 2, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 3, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 2, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 3, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 2, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 3, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
38, Private, 3, Divorced, Nontechnical, Not-in-family, White, Male, [0 - 3325], 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 3, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
53, Private, 2, Married-civ-spouse, *, Husband, Black, Male, 0, 0, [40 - 60], United-States, <=50K
28, Private, 3, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 3, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 3, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 2, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 3, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 2, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
28, Private, 3, Married-civ-spouse, *, Wife, *, Female, 0, 0, [30 - 48], *, <=50K
37, self, 4, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 3, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 3, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 4, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 3, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 2, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
37, self, 3, Married-civ-spouse, *, Wife, White, Female, 0, 0, [15 - 50], United-States, <=50K
49, Private, 2, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 2, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 2, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 3, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 2, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 2, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
49, Private, 4, *, *, Not-in-family, *, Female, 0, 0, [16 - 40], *, <=50K
52, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
52, self, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [45 - 95], United-States, >50K
31, Private, 4, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
31, Private, 3, Never-married, *, Not-in-family, White, Female, [0 - 14344], [0 - 1564], [50 - 72], United-States, *
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 7688], 0, [40 - 45], United-States, >50K
37, Private, 3, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 3, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 2, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 2, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 3, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 2, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
37, Private, 3, Married-civ-spouse, *, Husband, Black, Male, [0 - 7688], [0 - 1485], [36 - 80], United-States, >50K
30, *, 3, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 4, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 4, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 4, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 2, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 3, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
30, *, 3, Married-civ-spouse, *, Husband, Asian-Pac-Islander, Male, 0, [0 - 1977], [20 - 50], Non-US, >50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [20 - 30], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 2, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
32, Private, 3, Never-married, Nontechnical, Not-in-family, *, Male, 0, 0, [40 - 60], United-States, <=50K
34, Private, 1, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 2, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 2, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 3, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 1, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 3, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
34, Private, 3, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 62], Non-US, <=50K
25, self, 2, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 2, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 3, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 3, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 2, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 2, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
25, self, 2, Never-married, Other, Own-child, White, Male, 0, 0, [20 - 60], United-States, <=50K
32, Private, 2, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 2, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 3, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 2, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 2, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 2, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
32, Private, 3, Never-married, Technical, *, White, Male, 0, 0, [10 - 40], United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
38, Private, 3, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, [40 - 50], United-States, <=50K
43, *, 4, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 2, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 4, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 3, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 4, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 2, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
43, *, 3, Divorced, *, Unmarried, White, Female, 0, [0 - 2547], [40 - 55], United-States, *
40, Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
40, Private, 3, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, [40 - 60], United-States, >50K
