age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 4, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 4, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 4, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 4, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 3, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
39, *, 2, Never-married, *, Not-in-family, White, Male, [0 - 4650], [0 - 1741], [18 - 60], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 4, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 1, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 2, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
50, self, 3, Married-civ-spouse, *, Husband, White, Male, 0, [0 - 1485], [8 - 80], United-States, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 3, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
38, *, 2, *, *, Not-in-family, White, Male, [0 - 6849], [0 - 2205], [32 - 80], *, <=50K
