age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 4, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 1, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[37 - 60], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 42], United-States, <=50K
[26 - 62], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, [0 - 2176], 0, [35 - 50], United-States, <=50K
[26 - 62], Private, 3, Divorced, Handlers-cleaners, Not-in-family, White, Male, [0 - 2176], 0, [35 - 50], United-States, <=50K
[26 - 62], Private, 2, Divorced, Handlers-cleaners, Not-in-family, White, Male, [0 - 2176], 0, [35 - 50], United-States, <=50K
[26 - 62], Private, 3, Divorced, Handlers-cleaners, Not-in-family, White, Male, [0 - 2176], 0, [35 - 50], United-States, <=50K
