age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[39 - 40], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, *, [0 - 2174], 0, [38 - 40], United-States, <=50K
[39 - 40], State-gov, 3, Never-married, Adm-clerical, Not-in-family, White, *, [0 - 2174], 0, [38 - 40], United-States, <=50K
50, Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
50, Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [13 - 32], United-States, <=50K
[38 - 43], Private, 2, Divorced, Nontechnical, Not-in-family, White, Male, 0, 0, [40 - 45], United-States, <=50K
[38 - 43], Private, 3, Divorced, Nontechnical, Not-in-family, White, Male, 0, 0, [40 - 45], United-States, <=50K
[43 - 53], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[43 - 53], Private, 2, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[28 - 43], Private, 3, Married-civ-spouse, Prof-specialty, Wife, *, Female, 0, 0, [40 - 50], Non-US, <=50K
[28 - 43], Private, 4, Married-civ-spouse, Prof-specialty, Wife, *, Female, 0, 0, [40 - 50], Non-US, <=50K
[30 - 37], Private, 4, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[30 - 37], Private, 2, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
[33 - 49], Private, 2, Married-spouse-absent, Other, Not-in-family, *, Female, 0, 0, [16 - 40], Non-US, <=50K
[33 - 49], Private, 1, Married-spouse-absent, Other, Not-in-family, *, Female, 0, 0, [16 - 40], Non-US, <=50K
[33 - 52], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[33 - 52], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, [40 - 45], United-States, >50K
[31 - 42], Private, 4, Never-married, *, Not-in-family, White, Female, 14084, 0, 50, United-States, >50K
[31 - 42], Private, 4, Never-married, *, Not-in-family, White, Female, 14084, 0, 50, United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7298], 0, [40 - 45], United-States, >50K
42, Private, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [5178 - 7298], 0, [40 - 45], United-States, >50K
[37 - 41], Private, 3, Married-civ-spouse, Exec-managerial, Husband, *, Male, 0, 0, [60 - 80], United-States, >50K
[37 - 41], Private, 3, Married-civ-spouse, Exec-managerial, Husband, *, Male, 0, 0, [60 - 80], United-States, >50K
[30 - 35], *, 3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Non-US, >50K
[30 - 35], *, 4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Non-US, >50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [30 - 40], United-States, <=50K
23, Private, 3, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, [30 - 40], United-States, <=50K
[32 - 45], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[32 - 45], Private, 3, Never-married, Sales, Not-in-family, Black, Male, 0, 0, [40 - 50], United-States, <=50K
[34 - 35], Private, 1, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[34 - 35], Private, 3, Married-civ-spouse, Other, Husband, *, Male, 0, 0, [40 - 45], Non-US, <=50K
[17 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [10 - 35], United-States, <=50K
[17 - 25], Self-emp-not-inc, 2, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, [10 - 35], United-States, <=50K
[28 - 32], Private, 2, Never-married, Technical, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
[28 - 32], Private, 3, Never-married, Technical, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
38, Private, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
[43 - 44], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, [40 - 45], United-States, *
[43 - 44], self, 4, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, [40 - 45], United-States, *
[40 - 41], Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
[40 - 41], Private, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
[31 - 54], Private, 2, Separated, Other-service, Unmarried, Black, Female, 0, 0, [20 - 40], United-States, <=50K
[31 - 54], Private, 2, Separated, Other-service, Unmarried, Black, Female, 0, 0, [20 - 40], United-States, <=50K
[35 - 44], gov, 2, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[35 - 44], gov, 2, Married-civ-spouse, Other, Husband, Black, Male, 0, 0, 40, United-States, <=50K
[43 - 44], Private, 2, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, [0 - 2042], 40, United-States, <=50K
